37.7464568,-87.0946528
37.7464568,-87.0946528
37.7464568,-87.0946528
37.7459559,-87.0955878
37.7464568,-87.0946528
37.0697122,-88.6854212
37.0697122,-88.6854212
37.0697122,-88.6854212
37.0697122,-88.6854212
37.0562238,-88.6421026
37.0556464,-88.641621
37.0781655,-88.6189256
37.0697122,-88.6854212
38.1978085,-84.2706764
37.4792672,-82.5187629
37.4900743,-82.50366
37.4792672,-82.5187629
37.4792672,-82.5187629
37.736998,-84.3219278
37.7374169,-84.3223817
37.7371705,-84.3205001
37.7373468,-84.3223473
37.737157,-84.3205586
37.7373462,-84.322349
37.7371436,-84.3206171
37.7373457,-84.3223506
37.7411981,-84.2691053
38.2102514,-85.241124
37.083944,-84.6203176
37.0902633,-84.6200256
37.0902633,-84.6200256
37.0902633,-84.6200256
37.0902633,-84.6200256
37.0902633,-84.6200256
37.0902633,-84.6200256
37.0902633,-84.6200256
37.6594769,-82.2731997
38.0121134,-84.2152618
37.9807608,-84.1999218
38.4777582,-82.6384262
38.23165064,-85.63930816
37.6546369,-84.8019136
37.7137561,-85.8381857
38.1610873,-84.896158
37.8110456,-82.7995334
37.0907504,-84.6303759
